,time,user_name,viewer_count
16788,2021-12-03T22:18:52.145331,LIRIK,25486
16789,2021-12-03T22:18:52.145331,NICKMERCS,20749
16790,2021-12-03T22:18:52.145331,eliasn97,20097
16791,2021-12-03T22:18:52.145331,buddha,20028
16792,2021-12-03T22:18:52.145331,SypherPK,19957
16793,2021-12-03T22:18:52.145331,Philza,18723
16794,2021-12-03T22:18:52.145331,Yogscast,17646
16795,2021-12-03T22:21:14.835624,xQcOW,116546
16796,2021-12-03T22:21:14.835624,VALORANT,85491
16797,2021-12-03T22:21:14.835624,TheGrefg,79065
16798,2021-12-03T22:21:14.835624,Gaules,70401
16799,2021-12-03T22:21:14.835624,ibai,58083
16800,2021-12-03T22:21:14.835624,ESL_CSGOb,42512
16801,2021-12-03T22:21:14.835624,juansguarnizo,37067
16802,2021-12-03T22:21:14.835624,ESL_CSGO,34591
16803,2021-12-03T22:21:14.835624,tarik,29940
16804,2021-12-03T22:21:14.835624,abugoku9999,29603
16805,2021-12-03T22:21:14.835624,Kyedae,28726
16806,2021-12-03T22:21:14.835624,ROSHTEIN,26693
16807,2021-12-03T22:21:14.835624,LIRIK,25486
16808,2021-12-03T22:21:14.835624,Castro_1021,25401
16809,2021-12-03T22:21:14.835624,NICKMERCS,21175
16810,2021-12-03T22:21:14.835624,eliasn97,20301
16811,2021-12-03T22:21:14.835624,SypherPK,19701
16812,2021-12-03T22:21:14.835624,Philza,18723
16813,2021-12-03T22:21:14.835624,Yogscast,17646
16814,2021-12-03T22:21:14.835624,Trymacs,17427
16815,2021-12-03T22:21:35.902564,xQcOW,116546
16816,2021-12-03T22:21:35.902564,VALORANT,85491
16817,2021-12-03T22:21:35.902564,TheGrefg,79065
16818,2021-12-03T22:21:35.902564,Gaules,70401
16819,2021-12-03T22:21:35.902564,ibai,58083
16820,2021-12-03T22:21:35.902564,ESL_CSGOb,42512
16821,2021-12-03T22:21:35.902564,juansguarnizo,37067
16822,2021-12-03T22:21:35.902564,ESL_CSGO,34591
16823,2021-12-03T22:21:35.902564,tarik,29940
16824,2021-12-03T22:21:35.902564,abugoku9999,29603
16825,2021-12-03T22:21:35.902564,Kyedae,27928
16826,2021-12-03T22:21:35.902564,ROSHTEIN,26693
16827,2021-12-03T22:21:35.902564,LIRIK,25486
16828,2021-12-03T22:21:35.902564,Castro_1021,25401
16829,2021-12-03T22:21:35.902564,NICKMERCS,21175
16830,2021-12-03T22:21:35.902564,eliasn97,20301
16831,2021-12-03T22:21:35.902564,SypherPK,19701
16832,2021-12-03T22:21:35.902564,Philza,18723
16833,2021-12-03T22:21:35.902564,Yogscast,17646
16834,2021-12-03T22:21:35.902564,Trymacs,17427
16835,2021-12-03T22:21:43.886675,xQcOW,116546
16836,2021-12-03T22:21:43.886675,VALORANT,85491
16837,2021-12-03T22:21:43.886675,TheGrefg,79065
16838,2021-12-03T22:21:43.886675,Gaules,70401
16839,2021-12-03T22:21:43.886675,ibai,58083
16840,2021-12-03T22:21:43.886675,ESL_CSGOb,42512
16841,2021-12-03T22:21:43.886675,juansguarnizo,37067
16842,2021-12-03T22:21:43.886675,ESL_CSGO,34591
16843,2021-12-03T22:21:43.886675,tarik,29940
16844,2021-12-03T22:21:43.886675,abugoku9999,29603
16845,2021-12-03T22:21:43.886675,Kyedae,27928
16846,2021-12-03T22:21:43.886675,ROSHTEIN,26693
16847,2021-12-03T22:21:43.886675,LIRIK,25486
16848,2021-12-03T22:21:43.886675,Castro_1021,25401
16849,2021-12-03T22:21:43.886675,NICKMERCS,21175
16850,2021-12-03T22:21:43.886675,eliasn97,20301
16851,2021-12-03T22:21:43.886675,SypherPK,19701
16852,2021-12-03T22:21:43.886675,Philza,18723
16853,2021-12-03T22:21:43.886675,Yogscast,17646
16854,2021-12-03T22:21:43.886675,Trymacs,17427
16855,2021-12-03T22:24:55.135349,xQcOW,118085
16856,2021-12-03T22:24:55.135349,VALORANT,82353
16857,2021-12-03T22:24:55.135349,TheGrefg,73684
16858,2021-12-03T22:24:55.135349,Gaules,72685
16859,2021-12-03T22:24:55.135349,ibai,55714
16860,2021-12-03T22:24:55.135349,ESL_CSGOb,41594
16861,2021-12-03T22:24:55.135349,ESL_CSGO,39872
16862,2021-12-03T22:24:55.135349,juansguarnizo,35820
16863,2021-12-03T22:24:55.135349,tarik,30430
16864,2021-12-03T22:24:55.135349,abugoku9999,29603
16865,2021-12-03T22:24:55.135349,Kyedae,27928
16866,2021-12-03T22:24:55.135349,ROSHTEIN,27408
16867,2021-12-03T22:24:55.135349,Castro_1021,25401
16868,2021-12-03T22:24:55.135349,LIRIK,25037
16869,2021-12-03T22:24:55.135349,NICKMERCS,21175
16870,2021-12-03T22:24:55.135349,eliasn97,20301
16871,2021-12-03T22:24:55.135349,SypherPK,19701
16872,2021-12-03T22:24:55.135349,Philza,19609
16873,2021-12-03T22:24:55.135349,Yogscast,17646
16874,2021-12-03T22:24:55.135349,Trymacs,17644
16875,2021-12-03T22:28:14.309888,xQcOW,122504
16876,2021-12-03T22:28:14.309888,VALORANT,82353
16877,2021-12-03T22:28:14.309888,TheGrefg,75329
16878,2021-12-03T22:28:14.309888,Gaules,73921
16879,2021-12-03T22:28:14.309888,ibai,61654
16880,2021-12-03T22:28:14.309888,ESL_CSGO,42212
16881,2021-12-03T22:28:14.309888,juansguarnizo,35820
16882,2021-12-03T22:28:14.309888,Kyedae,29759
16883,2021-12-03T22:28:14.309888,ROSHTEIN,27856
16884,2021-12-03T22:28:14.309888,abugoku9999,27020
16885,2021-12-03T22:28:14.309888,tarik,26355
16886,2021-12-03T22:28:14.309888,Castro_1021,25146
16887,2021-12-03T22:28:14.309888,LIRIK,25037
16888,2021-12-03T22:28:14.309888,NICKMERCS,21728
16889,2021-12-03T22:28:14.309888,ESL_CSGOb,21481
16890,2021-12-03T22:28:14.309888,SypherPK,20696
16891,2021-12-03T22:28:14.309888,eliasn97,20301
16892,2021-12-03T22:28:14.309888,Philza,19843
16893,2021-12-03T22:28:14.309888,Trymacs,17644
16894,2021-12-03T22:28:14.309888,buddha,17551
16895,2021-12-03T22:28:18.294621,xQcOW,122504
16896,2021-12-03T22:28:18.294621,VALORANT,82353
16897,2021-12-03T22:28:18.294621,TheGrefg,75329
16898,2021-12-03T22:28:18.294621,Gaules,73921
16899,2021-12-03T22:28:18.294621,ibai,61654
16900,2021-12-03T22:28:18.294621,ESL_CSGO,42212
16901,2021-12-03T22:28:18.294621,juansguarnizo,35820
16902,2021-12-03T22:28:18.294621,tarik,30430
16903,2021-12-03T22:28:18.294621,Kyedae,29759
16904,2021-12-03T22:28:18.294621,ROSHTEIN,27856
16905,2021-12-03T22:28:18.294621,abugoku9999,27020
16906,2021-12-03T22:28:18.294621,Castro_1021,25146
16907,2021-12-03T22:28:18.294621,LIRIK,25037
16908,2021-12-03T22:28:18.294621,NICKMERCS,21728
16909,2021-12-03T22:28:18.294621,ESL_CSGOb,21481
16910,2021-12-03T22:28:18.294621,SypherPK,20696
16911,2021-12-03T22:28:18.294621,eliasn97,20301
16912,2021-12-03T22:28:18.294621,Philza,19843
16913,2021-12-03T22:28:18.294621,Trymacs,17644
16914,2021-12-03T22:28:18.294621,Yogscast,17377
16915,2021-12-03T22:31:33.469155,xQcOW,125396
16916,2021-12-03T22:31:33.469155,Gaules,78302
16917,2021-12-03T22:31:33.469155,VALORANT,75566
16918,2021-12-03T22:31:33.469155,TheGrefg,75329
16919,2021-12-03T22:31:33.469155,ibai,61654
16920,2021-12-03T22:31:33.469155,ESL_CSGO,42212
16921,2021-12-03T22:31:33.469155,juansguarnizo,34633
16922,2021-12-03T22:31:33.469155,ROSHTEIN,28357
16923,2021-12-03T22:31:33.469155,abugoku9999,27292
16924,2021-12-03T22:31:33.469155,tarik,26355
16925,2021-12-03T22:31:33.469155,Kyedae,26046
16926,2021-12-03T22:31:33.469155,LIRIK,25037
16927,2021-12-03T22:31:33.469155,Castro_1021,24423
16928,2021-12-03T22:31:33.469155,SypherPK,21897
16929,2021-12-03T22:31:33.469155,NICKMERCS,20439
16930,2021-12-03T22:31:33.469155,eliasn97,20080
16931,2021-12-03T22:31:33.469155,Philza,19843
16932,2021-12-03T22:31:33.469155,buddha,18761
16933,2021-12-03T22:31:33.469155,Trymacs,17928
16934,2021-12-03T22:31:33.469155,csgomc_ru,17386
16935,2021-12-03T22:31:37.546506,xQcOW,125396
16936,2021-12-03T22:31:37.546506,Gaules,78302
16937,2021-12-03T22:31:37.546506,VALORANT,75566
16938,2021-12-03T22:31:37.546506,TheGrefg,75329
16939,2021-12-03T22:31:37.546506,ibai,61654
16940,2021-12-03T22:31:37.546506,ESL_CSGO,42212
16941,2021-12-03T22:31:37.546506,juansguarnizo,34633
16942,2021-12-03T22:31:37.546506,ROSHTEIN,28357
16943,2021-12-03T22:31:37.546506,abugoku9999,27292
16944,2021-12-03T22:31:37.546506,tarik,26355
16945,2021-12-03T22:31:37.546506,Kyedae,26046
16946,2021-12-03T22:31:37.546506,LIRIK,25037
16947,2021-12-03T22:31:37.546506,Castro_1021,24423
16948,2021-12-03T22:31:37.546506,SypherPK,21897
16949,2021-12-03T22:31:37.546506,NICKMERCS,20439
16950,2021-12-03T22:31:37.546506,eliasn97,20080
16951,2021-12-03T22:31:37.546506,Philza,19843
16952,2021-12-03T22:31:37.546506,buddha,18761
16953,2021-12-03T22:31:37.546506,Trymacs,17928
16954,2021-12-03T22:31:37.546506,csgomc_ru,17386
16955,2021-12-03T22:31:38.766866,xQcOW,125396
16956,2021-12-03T22:31:38.766866,Gaules,78302
16957,2021-12-03T22:31:38.766866,VALORANT,75566
16958,2021-12-03T22:31:38.766866,TheGrefg,75329
16959,2021-12-03T22:31:38.766866,ibai,61654
16960,2021-12-03T22:31:38.766866,ESL_CSGO,42212
16961,2021-12-03T22:31:38.766866,juansguarnizo,34633
16962,2021-12-03T22:31:38.766866,ROSHTEIN,28357
16963,2021-12-03T22:31:38.766866,abugoku9999,27292
16964,2021-12-03T22:31:38.766866,tarik,26355
16965,2021-12-03T22:31:38.766866,Kyedae,26046
16966,2021-12-03T22:31:38.766866,LIRIK,25037
16967,2021-12-03T22:31:38.766866,Castro_1021,24423
16968,2021-12-03T22:31:38.766866,SypherPK,21897
16969,2021-12-03T22:31:38.766866,NICKMERCS,20439
16970,2021-12-03T22:31:38.766866,eliasn97,20080
16971,2021-12-03T22:31:38.766866,Philza,19843
16972,2021-12-03T22:31:38.766866,buddha,18761
16973,2021-12-03T22:31:38.766866,Trymacs,17928
16974,2021-12-03T22:31:38.766866,csgomc_ru,17386
16975,2021-12-03T22:31:45.520139,xQcOW,125396
16976,2021-12-03T22:31:45.520139,Gaules,78302
16977,2021-12-03T22:31:45.520139,VALORANT,75566
16978,2021-12-03T22:31:45.520139,TheGrefg,75329
16979,2021-12-03T22:31:45.520139,ibai,61654
16980,2021-12-03T22:31:45.520139,ESL_CSGO,42212
16981,2021-12-03T22:31:45.520139,juansguarnizo,34633
16982,2021-12-03T22:31:45.520139,ROSHTEIN,28357
16983,2021-12-03T22:31:45.520139,abugoku9999,27292
16984,2021-12-03T22:31:45.520139,tarik,26355
16985,2021-12-03T22:31:45.520139,Kyedae,26046
16986,2021-12-03T22:31:45.520139,LIRIK,25037
16987,2021-12-03T22:31:45.520139,Castro_1021,24423
16988,2021-12-03T22:31:45.520139,SypherPK,21897
16989,2021-12-03T22:31:45.520139,NICKMERCS,20439
16990,2021-12-03T22:31:45.520139,eliasn97,20080
16991,2021-12-03T22:31:45.520139,Philza,19843
16992,2021-12-03T22:31:45.520139,buddha,18761
16993,2021-12-03T22:31:45.520139,Trymacs,17928
16994,2021-12-03T22:31:45.520139,csgomc_ru,17386
16995,2021-12-03T22:32:30.770953,xQcOW,125396
16996,2021-12-03T22:32:30.770953,Gaules,78302
16997,2021-12-03T22:32:30.770953,TheGrefg,76676
16998,2021-12-03T22:32:30.770953,VALORANT,75566
16999,2021-12-03T22:32:30.770953,ibai,61654
17000,2021-12-03T22:32:30.770953,ESL_CSGO,42212
17001,2021-12-03T22:32:30.770953,juansguarnizo,34633
17002,2021-12-03T22:32:30.770953,ROSHTEIN,28357
17003,2021-12-03T22:32:30.770953,abugoku9999,27292
17004,2021-12-03T22:32:30.770953,tarik,26061
17005,2021-12-03T22:32:30.770953,Kyedae,26046
17006,2021-12-03T22:32:30.770953,LIRIK,25037
17007,2021-12-03T22:32:30.770953,Castro_1021,24423
17008,2021-12-03T22:32:30.770953,SypherPK,21897
17009,2021-12-03T22:32:30.770953,NICKMERCS,20439
17010,2021-12-03T22:32:30.770953,eliasn97,20080
17011,2021-12-03T22:32:30.770953,Philza,19843
17012,2021-12-03T22:32:30.770953,buddha,18761
17013,2021-12-03T22:32:30.770953,Trymacs,17928
17014,2021-12-03T22:32:30.770953,csgomc_ru,17386
17015,2021-12-03T22:34:09.727883,xQcOW,125396
17016,2021-12-03T22:34:09.727883,TheGrefg,76676
17017,2021-12-03T22:34:09.727883,VALORANT,75566
17018,2021-12-03T22:34:09.727883,Gaules,63566
17019,2021-12-03T22:34:09.727883,ibai,63338
17020,2021-12-03T22:34:09.727883,ESL_CSGO,41387
17021,2021-12-03T22:34:09.727883,juansguarnizo,34633
17022,2021-12-03T22:34:09.727883,ROSHTEIN,28357
17023,2021-12-03T22:34:09.727883,tarik,26061
17024,2021-12-03T22:34:09.727883,Kyedae,26046
17025,2021-12-03T22:34:09.727883,LIRIK,25037
17026,2021-12-03T22:34:09.727883,Castro_1021,24117
17027,2021-12-03T22:34:09.727883,abugoku9999,23504
17028,2021-12-03T22:34:09.727883,SypherPK,21589
17029,2021-12-03T22:34:09.727883,NICKMERCS,20439
17030,2021-12-03T22:34:09.727883,Philza,19843
17031,2021-12-03T22:34:09.727883,eliasn97,19697
17032,2021-12-03T22:34:09.727883,buddha,18761
17033,2021-12-03T22:34:09.727883,Clix,18575
17034,2021-12-03T22:34:09.727883,Trymacs,17595
17035,2021-12-03T22:34:56.761539,xQcOW,125396
17036,2021-12-03T22:34:56.761539,TheGrefg,76676
17037,2021-12-03T22:34:56.761539,VALORANT,75566
17038,2021-12-03T22:34:56.761539,Gaules,63566
17039,2021-12-03T22:34:56.761539,ibai,63338
17040,2021-12-03T22:34:56.761539,ESL_CSGO,41387
17041,2021-12-03T22:34:56.761539,juansguarnizo,34633
17042,2021-12-03T22:34:56.761539,ROSHTEIN,28357
17043,2021-12-03T22:34:56.761539,Kyedae,26377
17044,2021-12-03T22:34:56.761539,tarik,26061
17045,2021-12-03T22:34:56.761539,LIRIK,25037
17046,2021-12-03T22:34:56.761539,Castro_1021,24117
17047,2021-12-03T22:34:56.761539,abugoku9999,23504
17048,2021-12-03T22:34:56.761539,SypherPK,21589
17049,2021-12-03T22:34:56.761539,NICKMERCS,20439
17050,2021-12-03T22:34:56.761539,Philza,19843
17051,2021-12-03T22:34:56.761539,eliasn97,19697
17052,2021-12-03T22:34:56.761539,buddha,18761
17053,2021-12-03T22:34:56.761539,Clix,18575
17054,2021-12-03T22:34:56.761539,Trymacs,17595
17055,2021-12-03T22:34:57.908777,xQcOW,125396
17056,2021-12-03T22:34:57.908777,TheGrefg,76676
17057,2021-12-03T22:34:57.908777,VALORANT,75566
17058,2021-12-03T22:34:57.908777,Gaules,63566
17059,2021-12-03T22:34:57.908777,ibai,63338
17060,2021-12-03T22:34:57.908777,ESL_CSGO,41387
17061,2021-12-03T22:34:57.908777,juansguarnizo,34633
17062,2021-12-03T22:34:57.908777,ROSHTEIN,28357
17063,2021-12-03T22:34:57.908777,Kyedae,26377
17064,2021-12-03T22:34:57.908777,tarik,26061
17065,2021-12-03T22:34:57.908777,LIRIK,25037
17066,2021-12-03T22:34:57.908777,Castro_1021,24117
17067,2021-12-03T22:34:57.908777,abugoku9999,23504
17068,2021-12-03T22:34:57.908777,SypherPK,21589
17069,2021-12-03T22:34:57.908777,NICKMERCS,20439
17070,2021-12-03T22:34:57.908777,Philza,19843
17071,2021-12-03T22:34:57.908777,eliasn97,19697
17072,2021-12-03T22:34:57.908777,buddha,18761
17073,2021-12-03T22:34:57.908777,Clix,18575
17074,2021-12-03T22:34:57.908777,Trymacs,17595
17075,2021-12-03T22:35:04.686882,xQcOW,127888
17076,2021-12-03T22:35:04.686882,VALORANT,75566
17077,2021-12-03T22:35:04.686882,TheGrefg,70493
17078,2021-12-03T22:35:04.686882,Gaules,63566
17079,2021-12-03T22:35:04.686882,ibai,63338
17080,2021-12-03T22:35:04.686882,ESL_CSGO,41387
17081,2021-12-03T22:35:04.686882,juansguarnizo,34633
17082,2021-12-03T22:35:04.686882,ROSHTEIN,28357
17083,2021-12-03T22:35:04.686882,Kyedae,26377
17084,2021-12-03T22:35:04.686882,tarik,26061
17085,2021-12-03T22:35:04.686882,LIRIK,25037
17086,2021-12-03T22:35:04.686882,Castro_1021,24117
17087,2021-12-03T22:35:04.686882,abugoku9999,23504
17088,2021-12-03T22:35:04.686882,SypherPK,21589
17089,2021-12-03T22:35:04.686882,NICKMERCS,20439
17090,2021-12-03T22:35:04.686882,Philza,19843
17091,2021-12-03T22:35:04.686882,eliasn97,19697
17092,2021-12-03T22:35:04.686882,buddha,18761
17093,2021-12-03T22:35:04.686882,Clix,18575
17094,2021-12-03T22:35:04.686882,Trymacs,17595
17095,2021-12-03T22:35:32.215831,xQcOW,127888
17096,2021-12-03T22:35:32.215831,VALORANT,75566
17097,2021-12-03T22:35:32.215831,TheGrefg,70493
17098,2021-12-03T22:35:32.215831,Gaules,63566
17099,2021-12-03T22:35:32.215831,ibai,63338
17100,2021-12-03T22:35:32.215831,ESL_CSGO,41387
17101,2021-12-03T22:35:32.215831,juansguarnizo,34633
17102,2021-12-03T22:35:32.215831,ROSHTEIN,28357
17103,2021-12-03T22:35:32.215831,Kyedae,26377
17104,2021-12-03T22:35:32.215831,tarik,26061
17105,2021-12-03T22:35:32.215831,LIRIK,25037
17106,2021-12-03T22:35:32.215831,Castro_1021,24117
17107,2021-12-03T22:35:32.215831,abugoku9999,23504
17108,2021-12-03T22:35:32.215831,SypherPK,21589
17109,2021-12-03T22:35:32.215831,NICKMERCS,20439
17110,2021-12-03T22:35:32.215831,Philza,19843
17111,2021-12-03T22:35:32.215831,eliasn97,19697
17112,2021-12-03T22:35:32.215831,buddha,18761
17113,2021-12-03T22:35:32.215831,Clix,18575
17114,2021-12-03T22:35:32.215831,DreadzTV,18244
17115,2021-12-03T22:37:54.819155,xQcOW,127888
17116,2021-12-03T22:37:54.819155,VALORANT,76499
17117,2021-12-03T22:37:54.819155,TheGrefg,70493
17118,2021-12-03T22:37:54.819155,Gaules,63566
17119,2021-12-03T22:37:54.819155,ibai,63338
17120,2021-12-03T22:37:54.819155,juansguarnizo,35241
17121,2021-12-03T22:37:54.819155,ROSHTEIN,28800
17122,2021-12-03T22:37:54.819155,Kyedae,26377
17123,2021-12-03T22:37:54.819155,tarik,26061
17124,2021-12-03T22:37:54.819155,LIRIK,25037
17125,2021-12-03T22:37:54.819155,Castro_1021,24117
17126,2021-12-03T22:37:54.819155,abugoku9999,22850
17127,2021-12-03T22:37:54.819155,SypherPK,21589
17128,2021-12-03T22:37:54.819155,ESL_CSGO,21054
17129,2021-12-03T22:37:54.819155,NICKMERCS,20439
17130,2021-12-03T22:37:54.819155,Philza,20045
17131,2021-12-03T22:37:54.819155,eliasn97,19494
17132,2021-12-03T22:37:54.819155,buddha,19031
17133,2021-12-03T22:37:54.819155,Clix,18575
17134,2021-12-03T22:37:54.819155,DreadzTV,18244
17135,2021-12-03T22:38:15.951516,xQcOW,127888
17136,2021-12-03T22:38:15.951516,VALORANT,76499
17137,2021-12-03T22:38:15.951516,TheGrefg,69240
17138,2021-12-03T22:38:15.951516,ibai,66516
17139,2021-12-03T22:38:15.951516,Gaules,57533
17140,2021-12-03T22:38:15.951516,juansguarnizo,35241
17141,2021-12-03T22:38:15.951516,ROSHTEIN,28800
17142,2021-12-03T22:38:15.951516,Kyedae,26377
17143,2021-12-03T22:38:15.951516,tarik,26061
17144,2021-12-03T22:38:15.951516,LIRIK,24696
17145,2021-12-03T22:38:15.951516,Castro_1021,24117
17146,2021-12-03T22:38:15.951516,abugoku9999,22850
17147,2021-12-03T22:38:15.951516,SypherPK,22409
17148,2021-12-03T22:38:15.951516,NICKMERCS,21371
17149,2021-12-03T22:38:15.951516,ESL_CSGO,21054
17150,2021-12-03T22:38:15.951516,Philza,20045
17151,2021-12-03T22:38:15.951516,eliasn97,19494
17152,2021-12-03T22:38:15.951516,buddha,19031
17153,2021-12-03T22:38:15.951516,Clix,18575
17154,2021-12-03T22:38:15.951516,DreadzTV,18244
17155,2021-12-03T22:38:23.934190,xQcOW,127888
17156,2021-12-03T22:38:23.934190,VALORANT,76499
17157,2021-12-03T22:38:23.934190,TheGrefg,69240
17158,2021-12-03T22:38:23.934190,ibai,66516
17159,2021-12-03T22:38:23.934190,Gaules,57533
17160,2021-12-03T22:38:23.934190,juansguarnizo,35241
17161,2021-12-03T22:38:23.934190,ROSHTEIN,28800
17162,2021-12-03T22:38:23.934190,Kyedae,26377
17163,2021-12-03T22:38:23.934190,tarik,26061
17164,2021-12-03T22:38:23.934190,LIRIK,24696
17165,2021-12-03T22:38:23.934190,Castro_1021,24117
17166,2021-12-03T22:38:23.934190,abugoku9999,22850
17167,2021-12-03T22:38:23.934190,SypherPK,22409
17168,2021-12-03T22:38:23.934190,NICKMERCS,21371
17169,2021-12-03T22:38:23.934190,ESL_CSGO,21054
17170,2021-12-03T22:38:23.934190,Philza,20045
17171,2021-12-03T22:38:23.934190,eliasn97,19494
17172,2021-12-03T22:38:23.934190,buddha,19031
17173,2021-12-03T22:38:23.934190,Clix,18575
17174,2021-12-03T22:38:23.934190,DreadzTV,18244
17175,2021-12-03T22:41:35.086711,xQcOW,127888
17176,2021-12-03T22:41:35.086711,VALORANT,76499
17177,2021-12-03T22:41:35.086711,TheGrefg,69240
17178,2021-12-03T22:41:35.086711,ibai,66516
17179,2021-12-03T22:41:35.086711,Gaules,54970
17180,2021-12-03T22:41:35.086711,juansguarnizo,36023
17181,2021-12-03T22:41:35.086711,ROSHTEIN,26910
17182,2021-12-03T22:41:35.086711,Kyedae,26377
17183,2021-12-03T22:41:35.086711,tarik,26061
17184,2021-12-03T22:41:35.086711,LIRIK,24696
17185,2021-12-03T22:41:35.086711,Castro_1021,24422
17186,2021-12-03T22:41:35.086711,SypherPK,23401
17187,2021-12-03T22:41:35.086711,abugoku9999,22258
17188,2021-12-03T22:41:35.086711,NICKMERCS,21371
17189,2021-12-03T22:41:35.086711,Philza,20468
17190,2021-12-03T22:41:35.086711,eliasn97,19494
17191,2021-12-03T22:41:35.086711,ESL_CSGO,19432
17192,2021-12-03T22:41:35.086711,buddha,19259
17193,2021-12-03T22:41:35.086711,Trymacs,17231
17194,2021-12-03T22:41:35.086711,Joueur_du_Grenier,17046
17195,2021-12-03T22:44:54.246515,xQcOW,127888
17196,2021-12-03T22:44:54.246515,VALORANT,77697
17197,2021-12-03T22:44:54.246515,TheGrefg,71136
17198,2021-12-03T22:44:54.246515,ibai,62762
17199,2021-12-03T22:44:54.246515,Gaules,54970
17200,2021-12-03T22:44:54.246515,juansguarnizo,36023
17201,2021-12-03T22:44:54.246515,Kyedae,26670
17202,2021-12-03T22:44:54.246515,tarik,26449
17203,2021-12-03T22:44:54.246515,ROSHTEIN,25335
17204,2021-12-03T22:44:54.246515,Castro_1021,24422
17205,2021-12-03T22:44:54.246515,LIRIK,24228
17206,2021-12-03T22:44:54.246515,SypherPK,23401
17207,2021-12-03T22:44:54.246515,abugoku9999,21691
17208,2021-12-03T22:44:54.246515,NICKMERCS,21371
17209,2021-12-03T22:44:54.246515,Philza,20468
17210,2021-12-03T22:44:54.246515,eliasn97,19494
17211,2021-12-03T22:44:54.246515,ESL_CSGO,19432
17212,2021-12-03T22:44:54.246515,buddha,19259
17213,2021-12-03T22:44:54.246515,Joueur_du_Grenier,17619
17214,2021-12-03T22:44:54.246515,Trymacs,17231
17215,2021-12-03T22:44:58.254712,xQcOW,127888
17216,2021-12-03T22:44:58.254712,VALORANT,77697
17217,2021-12-03T22:44:58.254712,TheGrefg,71136
17218,2021-12-03T22:44:58.254712,ibai,62762
17219,2021-12-03T22:44:58.254712,Gaules,54970
17220,2021-12-03T22:44:58.254712,juansguarnizo,36023
17221,2021-12-03T22:44:58.254712,Kyedae,26670
17222,2021-12-03T22:44:58.254712,tarik,26449
17223,2021-12-03T22:44:58.254712,ROSHTEIN,25335
17224,2021-12-03T22:44:58.254712,Castro_1021,24422
17225,2021-12-03T22:44:58.254712,LIRIK,24228
17226,2021-12-03T22:44:58.254712,SypherPK,23401
17227,2021-12-03T22:44:58.254712,abugoku9999,21691
17228,2021-12-03T22:44:58.254712,NICKMERCS,21371
17229,2021-12-03T22:44:58.254712,Philza,20468
17230,2021-12-03T22:44:58.254712,eliasn97,19494
17231,2021-12-03T22:44:58.254712,ESL_CSGO,19432
17232,2021-12-03T22:44:58.254712,buddha,19259
17233,2021-12-03T22:44:58.254712,Joueur_du_Grenier,17619
17234,2021-12-03T22:44:58.254712,Trymacs,17231
17235,2021-12-03T22:48:13.495603,xQcOW,125837
17236,2021-12-03T22:48:13.495603,VALORANT,79708
17237,2021-12-03T22:48:13.495603,TheGrefg,71136
17238,2021-12-03T22:48:13.495603,ibai,57705
17239,2021-12-03T22:48:13.495603,Gaules,52451
17240,2021-12-03T22:48:13.495603,juansguarnizo,34762
17241,2021-12-03T22:48:13.495603,Kyedae,27610
17242,2021-12-03T22:48:13.495603,tarik,27215
17243,2021-12-03T22:48:13.495603,Castro_1021,25451
17244,2021-12-03T22:48:13.495603,LIRIK,25012
17245,2021-12-03T22:48:13.495603,ROSHTEIN,24636
17246,2021-12-03T22:48:13.495603,SypherPK,23756
17247,2021-12-03T22:48:13.495603,Philza,21992
17248,2021-12-03T22:48:13.495603,NICKMERCS,21655
17249,2021-12-03T22:48:13.495603,abugoku9999,21285
17250,2021-12-03T22:48:13.495603,eliasn97,19706
17251,2021-12-03T22:48:13.495603,buddha,18795
17252,2021-12-03T22:48:13.495603,Joueur_du_Grenier,17882
17253,2021-12-03T22:48:13.495603,sodapoppin,17384
17254,2021-12-03T22:48:13.495603,Trymacs,17231
17255,2021-12-03T22:48:17.504337,xQcOW,125837
17256,2021-12-03T22:48:17.504337,VALORANT,79708
17257,2021-12-03T22:48:17.504337,TheGrefg,71136
17258,2021-12-03T22:48:17.504337,ibai,57705
17259,2021-12-03T22:48:17.504337,Gaules,52451
17260,2021-12-03T22:48:17.504337,juansguarnizo,34762
17261,2021-12-03T22:48:17.504337,Kyedae,27610
17262,2021-12-03T22:48:17.504337,tarik,27215
17263,2021-12-03T22:48:17.504337,Castro_1021,25451
17264,2021-12-03T22:48:17.504337,LIRIK,25012
17265,2021-12-03T22:48:17.504337,ROSHTEIN,24636
17266,2021-12-03T22:48:17.504337,SypherPK,23756
17267,2021-12-03T22:48:17.504337,Philza,21992
17268,2021-12-03T22:48:17.504337,NICKMERCS,21655
17269,2021-12-03T22:48:17.504337,abugoku9999,21285
17270,2021-12-03T22:48:17.504337,eliasn97,19706
17271,2021-12-03T22:48:17.504337,buddha,18795
17272,2021-12-03T22:48:17.504337,Joueur_du_Grenier,17882
17273,2021-12-03T22:48:17.504337,sodapoppin,17384
17274,2021-12-03T22:48:17.504337,Trymacs,17231
17275,2021-12-03T22:48:18.786853,xQcOW,125837
17276,2021-12-03T22:48:18.786853,VALORANT,79708
17277,2021-12-03T22:48:18.786853,TheGrefg,71136
17278,2021-12-03T22:48:18.786853,ibai,57705
17279,2021-12-03T22:48:18.786853,Gaules,52451
17280,2021-12-03T22:48:18.786853,juansguarnizo,34762
17281,2021-12-03T22:48:18.786853,Kyedae,27610
